Image,Predicted Bbox,Confidence,Ground Truth Bbox,IoU
3052,"(103, 76, 317, 183)",0.590105,"[635, 163, 998, 320]",0.0
3052,"(103, 76, 317, 183)",0.590105,"[334, 78, 620, 190]",0.0
3052,"(103, 76, 317, 183)",0.590105,"[648, 47, 977, 173]",0.0
3052,"(103, 76, 317, 183)",0.590105,"[358, 190, 634, 313]",0.0
3052,"(103, 76, 317, 183)",0.590105,"[6, 211, 329, 316]",0.0
3052,"(301, 447, 354, 544)",0.46776363,"[635, 163, 998, 320]",0.0
3052,"(301, 447, 354, 544)",0.46776363,"[334, 78, 620, 190]",0.0
3052,"(301, 447, 354, 544)",0.46776363,"[648, 47, 977, 173]",0.0
3052,"(301, 447, 354, 544)",0.46776363,"[358, 190, 634, 313]",0.0
3052,"(301, 447, 354, 544)",0.46776363,"[6, 211, 329, 316]",0.0
3052,"(643, 197, 831, 319)",0.4638518,"[635, 163, 998, 320]",0.40244950957168674
3052,"(643, 197, 831, 319)",0.4638518,"[334, 78, 620, 190]",0.0
3052,"(643, 197, 831, 319)",0.4638518,"[648, 47, 977, 173]",0.0
3052,"(643, 197, 831, 319)",0.4638518,"[358, 190, 634, 313]",0.0
3052,"(643, 197, 831, 319)",0.4638518,"[6, 211, 329, 316]",0.0
3052,"(41, 350, 313, 386)",0.42834896,"[635, 163, 998, 320]",0.0
3052,"(41, 350, 313, 386)",0.42834896,"[334, 78, 620, 190]",0.0
3052,"(41, 350, 313, 386)",0.42834896,"[648, 47, 977, 173]",0.0
3052,"(41, 350, 313, 386)",0.42834896,"[358, 190, 634, 313]",0.0
3052,"(41, 350, 313, 386)",0.42834896,"[6, 211, 329, 316]",0.0
3054,"(587, 83, 971, 246)",0.74673223,"[496, 86, 964, 244]",0.7738859295829544
3054,"(587, 83, 971, 246)",0.74673223,"[78, 118, 422, 280]",0.0
3054,"(82, 109, 419, 284)",0.66135377,"[496, 86, 964, 244]",0.0
3054,"(82, 109, 419, 284)",0.66135377,"[78, 118, 422, 280]",0.9082500124773328
3057,"(372, 248, 626, 309)",0.8670233,"[84, 245, 148, 290]",0.0
3057,"(372, 248, 626, 309)",0.8670233,"[372, 248, 625, 310]",0.9800596939099511
3057,"(372, 248, 626, 309)",0.8670233,"[616, 248, 776, 312]",0.0242795733163509
3057,"(372, 248, 626, 309)",0.8670233,"[774, 254, 921, 303]",0.0
3057,"(624, 251, 775, 312)",0.8214129,"[84, 245, 148, 290]",0.0
3057,"(624, 251, 775, 312)",0.8214129,"[372, 248, 625, 310]",0.002375392543683066
3057,"(624, 251, 775, 312)",0.8214129,"[616, 248, 776, 312]",0.89951171875
3057,"(624, 251, 775, 312)",0.8214129,"[774, 254, 921, 303]",0.002994194928200428
3057,"(772, 254, 920, 304)",0.7444066,"[84, 245, 148, 290]",0.0
3057,"(772, 254, 920, 304)",0.7444066,"[372, 248, 625, 310]",0.0
3057,"(772, 254, 920, 304)",0.7444066,"[616, 248, 776, 312]",0.011467889908256881
3057,"(772, 254, 920, 304)",0.7444066,"[774, 254, 921, 303]",0.9603973687743321
3057,"(388, 57, 573, 103)",0.7364411,"[84, 245, 148, 290]",0.0
3057,"(388, 57, 573, 103)",0.7364411,"[372, 248, 625, 310]",0.0
3057,"(388, 57, 573, 103)",0.7364411,"[616, 248, 776, 312]",0.0
3057,"(388, 57, 573, 103)",0.7364411,"[774, 254, 921, 303]",0.0
3057,"(771, 385, 861, 494)",0.6296819,"[84, 245, 148, 290]",0.0
3057,"(771, 385, 861, 494)",0.6296819,"[372, 248, 625, 310]",0.0
3057,"(771, 385, 861, 494)",0.6296819,"[616, 248, 776, 312]",0.0
3057,"(771, 385, 861, 494)",0.6296819,"[774, 254, 921, 303]",0.0
3057,"(279, 378, 424, 436)",0.62816495,"[84, 245, 148, 290]",0.0
3057,"(279, 378, 424, 436)",0.62816495,"[372, 248, 625, 310]",0.0
3057,"(279, 378, 424, 436)",0.62816495,"[616, 248, 776, 312]",0.0
3057,"(279, 378, 424, 436)",0.62816495,"[774, 254, 921, 303]",0.0
3057,"(531, 119, 600, 151)",0.54427016,"[84, 245, 148, 290]",0.0
3057,"(531, 119, 600, 151)",0.54427016,"[372, 248, 625, 310]",0.0
3057,"(531, 119, 600, 151)",0.54427016,"[616, 248, 776, 312]",0.0
3057,"(531, 119, 600, 151)",0.54427016,"[774, 254, 921, 303]",0.0
3058,"(205, 383, 387, 432)",0.8406345,"[782, 231, 1000, 298]",0.0
3058,"(205, 383, 387, 432)",0.8406345,"[1, 384, 200, 443]",0.0
3058,"(205, 383, 387, 432)",0.8406345,"[792, 390, 979, 447]",0.0
3058,"(205, 383, 387, 432)",0.8406345,"[605, 392, 792, 449]",0.0
3058,"(205, 383, 387, 432)",0.8406345,"[579, 232, 782, 294]",0.0
3058,"(205, 383, 387, 432)",0.8406345,"[405, 237, 577, 291]",0.0
3058,"(205, 383, 387, 432)",0.8406345,"[205, 380, 390, 433]",0.909535951045385
3058,"(205, 383, 387, 432)",0.8406345,"[390, 376, 605, 453]",0.0
3058,"(792, 395, 978, 449)",0.83619094,"[782, 231, 1000, 298]",0.0
3058,"(792, 395, 978, 449)",0.83619094,"[1, 384, 200, 443]",0.0
3058,"(792, 395, 978, 449)",0.83619094,"[792, 390, 979, 447]",0.8768017405493609
3058,"(792, 395, 978, 449)",0.83619094,"[605, 392, 792, 449]",0.0
3058,"(792, 395, 978, 449)",0.83619094,"[579, 232, 782, 294]",0.0
3058,"(792, 395, 978, 449)",0.83619094,"[405, 237, 577, 291]",0.0
3058,"(792, 395, 978, 449)",0.83619094,"[205, 380, 390, 433]",0.0
3058,"(792, 395, 978, 449)",0.83619094,"[390, 376, 605, 453]",0.0
3058,"(3, 391, 200, 446)",0.834893,"[782, 231, 1000, 298]",0.0
3058,"(3, 391, 200, 446)",0.834893,"[1, 384, 200, 443]",0.8306843983133312
3058,"(3, 391, 200, 446)",0.834893,"[792, 390, 979, 447]",0.0
3058,"(3, 391, 200, 446)",0.834893,"[605, 392, 792, 449]",0.0
3058,"(3, 391, 200, 446)",0.834893,"[579, 232, 782, 294]",0.0
3058,"(3, 391, 200, 446)",0.834893,"[405, 237, 577, 291]",0.0
3058,"(3, 391, 200, 446)",0.834893,"[205, 380, 390, 433]",0.0
3058,"(3, 391, 200, 446)",0.834893,"[390, 376, 605, 453]",0.0
3058,"(578, 237, 777, 291)",0.8332071,"[782, 231, 1000, 298]",0.0
3058,"(578, 237, 777, 291)",0.8332071,"[1, 384, 200, 443]",0.0
3058,"(578, 237, 777, 291)",0.8332071,"[792, 390, 979, 447]",0.0
3058,"(578, 237, 777, 291)",0.8332071,"[605, 392, 792, 449]",0.0
3058,"(578, 237, 777, 291)",0.8332071,"[579, 232, 782, 294]",0.845886075949367
3058,"(578, 237, 777, 291)",0.8332071,"[405, 237, 577, 291]",0.0
3058,"(578, 237, 777, 291)",0.8332071,"[205, 380, 390, 433]",0.0
3058,"(578, 237, 777, 291)",0.8332071,"[390, 376, 605, 453]",0.0
3058,"(390, 377, 604, 451)",0.8317768,"[782, 231, 1000, 298]",0.0
3058,"(390, 377, 604, 451)",0.8317768,"[1, 384, 200, 443]",0.0
3058,"(390, 377, 604, 451)",0.8317768,"[792, 390, 979, 447]",0.0
3058,"(390, 377, 604, 451)",0.8317768,"[605, 392, 792, 449]",0.0
3058,"(390, 377, 604, 451)",0.8317768,"[579, 232, 782, 294]",0.0
3058,"(390, 377, 604, 451)",0.8317768,"[405, 237, 577, 291]",0.0
3058,"(390, 377, 604, 451)",0.8317768,"[205, 380, 390, 433]",0.0
3058,"(390, 377, 604, 451)",0.8317768,"[390, 376, 605, 453]",0.9565690123829659
3058,"(406, 241, 579, 292)",0.8105455,"[782, 231, 1000, 298]",0.0
3058,"(406, 241, 579, 292)",0.8105455,"[1, 384, 200, 443]",0.0
3058,"(406, 241, 579, 292)",0.8105455,"[792, 390, 979, 447]",0.0
3058,"(406, 241, 579, 292)",0.8105455,"[605, 392, 792, 449]",0.0
3058,"(406, 241, 579, 292)",0.8105455,"[579, 232, 782, 294]",0.0
3058,"(406, 241, 579, 292)",0.8105455,"[405, 237, 577, 291]",0.8942579228114214
3058,"(406, 241, 579, 292)",0.8105455,"[205, 380, 390, 433]",0.0
3058,"(406, 241, 579, 292)",0.8105455,"[390, 376, 605, 453]",0.0
3058,"(778, 240, 999, 290)",0.7859544,"[782, 231, 1000, 298]",0.7328110225584222
3058,"(778, 240, 999, 290)",0.7859544,"[1, 384, 200, 443]",0.0
3058,"(778, 240, 999, 290)",0.7859544,"[792, 390, 979, 447]",0.0
3058,"(778, 240, 999, 290)",0.7859544,"[605, 392, 792, 449]",0.0
3058,"(778, 240, 999, 290)",0.7859544,"[579, 232, 782, 294]",0.008533879501621437
3058,"(778, 240, 999, 290)",0.7859544,"[405, 237, 577, 291]",0.0
3058,"(778, 240, 999, 290)",0.7859544,"[205, 380, 390, 433]",0.0
3058,"(778, 240, 999, 290)",0.7859544,"[390, 376, 605, 453]",0.0
3058,"(412, 181, 500, 234)",0.7443349,"[782, 231, 1000, 298]",0.0
3058,"(412, 181, 500, 234)",0.7443349,"[1, 384, 200, 443]",0.0
3058,"(412, 181, 500, 234)",0.7443349,"[792, 390, 979, 447]",0.0
3058,"(412, 181, 500, 234)",0.7443349,"[605, 392, 792, 449]",0.0
3058,"(412, 181, 500, 234)",0.7443349,"[579, 232, 782, 294]",0.0
3058,"(412, 181, 500, 234)",0.7443349,"[405, 237, 577, 291]",0.0
3058,"(412, 181, 500, 234)",0.7443349,"[205, 380, 390, 433]",0.0
3058,"(412, 181, 500, 234)",0.7443349,"[390, 376, 605, 453]",0.0
3058,"(604, 397, 791, 450)",0.70903003,"[782, 231, 1000, 298]",0.0
3058,"(604, 397, 791, 450)",0.70903003,"[1, 384, 200, 443]",0.0
3058,"(604, 397, 791, 450)",0.70903003,"[792, 390, 979, 447]",0.0
3058,"(604, 397, 791, 450)",0.70903003,"[605, 392, 792, 449]",0.8875022939988989
3058,"(604, 397, 791, 450)",0.70903003,"[579, 232, 782, 294]",0.0
3058,"(604, 397, 791, 450)",0.70903003,"[405, 237, 577, 291]",0.0
3058,"(604, 397, 791, 450)",0.70903003,"[205, 380, 390, 433]",0.0
3058,"(604, 397, 791, 450)",0.70903003,"[390, 376, 605, 453]",0.002006587665164881
3058,"(4, 28, 364, 97)",0.56926954,"[782, 231, 1000, 298]",0.0
3058,"(4, 28, 364, 97)",0.56926954,"[1, 384, 200, 443]",0.0
3058,"(4, 28, 364, 97)",0.56926954,"[792, 390, 979, 447]",0.0
3058,"(4, 28, 364, 97)",0.56926954,"[605, 392, 792, 449]",0.0
3058,"(4, 28, 364, 97)",0.56926954,"[579, 232, 782, 294]",0.0
3058,"(4, 28, 364, 97)",0.56926954,"[405, 237, 577, 291]",0.0
3058,"(4, 28, 364, 97)",0.56926954,"[205, 380, 390, 433]",0.0
3058,"(4, 28, 364, 97)",0.56926954,"[390, 376, 605, 453]",0.0
3058,"(633, 3, 999, 93)",0.4877134,"[782, 231, 1000, 298]",0.0
3058,"(633, 3, 999, 93)",0.4877134,"[1, 384, 200, 443]",0.0
3058,"(633, 3, 999, 93)",0.4877134,"[792, 390, 979, 447]",0.0
3058,"(633, 3, 999, 93)",0.4877134,"[605, 392, 792, 449]",0.0
3058,"(633, 3, 999, 93)",0.4877134,"[579, 232, 782, 294]",0.0
3058,"(633, 3, 999, 93)",0.4877134,"[405, 237, 577, 291]",0.0
3058,"(633, 3, 999, 93)",0.4877134,"[205, 380, 390, 433]",0.0
3058,"(633, 3, 999, 93)",0.4877134,"[390, 376, 605, 453]",0.0
3068,"(470, 211, 570, 240)",0.79958737,"[371, 94, 835, 152]",0.0
3068,"(470, 211, 570, 240)",0.79958737,"[469, 208, 572, 237]",0.7909948281107393
3068,"(470, 211, 570, 240)",0.79958737,"[236, 208, 344, 243]",0.0
3068,"(470, 211, 570, 240)",0.79958737,"[572, 203, 679, 242]",0.0
3068,"(470, 211, 570, 240)",0.79958737,"[678, 202, 910, 241]",0.0
3068,"(676, 206, 909, 242)",0.7809647,"[371, 94, 835, 152]",0.0
3068,"(676, 206, 909, 242)",0.7809647,"[469, 208, 572, 237]",0.0
3068,"(676, 206, 909, 242)",0.7809647,"[236, 208, 344, 243]",0.0
3068,"(676, 206, 909, 242)",0.7809647,"[572, 203, 679, 242]",0.008672609009877139
3068,"(676, 206, 909, 242)",0.7809647,"[678, 202, 910, 241]",0.8646134103304459
3068,"(570, 207, 678, 245)",0.73645353,"[371, 94, 835, 152]",0.0
3068,"(570, 207, 678, 245)",0.73645353,"[469, 208, 572, 237]",0.008246836342954643
3068,"(570, 207, 678, 245)",0.73645353,"[236, 208, 344, 243]",0.0
3068,"(570, 207, 678, 245)",0.73645353,"[572, 203, 679, 242]",0.8123494635428071
3068,"(570, 207, 678, 245)",0.73645353,"[678, 202, 910, 241]",0.0
3068,"(448, 100, 833, 147)",0.7340524,"[371, 94, 835, 152]",0.6723766349583828
3068,"(448, 100, 833, 147)",0.7340524,"[469, 208, 572, 237]",0.0
3068,"(448, 100, 833, 147)",0.7340524,"[236, 208, 344, 243]",0.0
3068,"(448, 100, 833, 147)",0.7340524,"[572, 203, 679, 242]",0.0
3068,"(448, 100, 833, 147)",0.7340524,"[678, 202, 910, 241]",0.0
3068,"(0, 179, 94, 219)",0.6822674,"[371, 94, 835, 152]",0.0
3068,"(0, 179, 94, 219)",0.6822674,"[469, 208, 572, 237]",0.0
3068,"(0, 179, 94, 219)",0.6822674,"[236, 208, 344, 243]",0.0
3068,"(0, 179, 94, 219)",0.6822674,"[572, 203, 679, 242]",0.0
3068,"(0, 179, 94, 219)",0.6822674,"[678, 202, 910, 241]",0.0
3068,"(144, 160, 212, 185)",0.41550612,"[371, 94, 835, 152]",0.0
3068,"(144, 160, 212, 185)",0.41550612,"[469, 208, 572, 237]",0.0
3068,"(144, 160, 212, 185)",0.41550612,"[236, 208, 344, 243]",0.0
3068,"(144, 160, 212, 185)",0.41550612,"[572, 203, 679, 242]",0.0
3068,"(144, 160, 212, 185)",0.41550612,"[678, 202, 910, 241]",0.0
3097,"(291, 152, 650, 243)",0.8968512,"[293, 150, 658, 236]",0.8801620146165361
3097,"(291, 152, 650, 243)",0.8968512,"[839, 127, 986, 215]",0.0
3097,"(291, 152, 650, 243)",0.8968512,"[21, 119, 166, 227]",0.0
3097,"(647, 303, 916, 338)",0.7414006,"[293, 150, 658, 236]",0.0
3097,"(647, 303, 916, 338)",0.7414006,"[839, 127, 986, 215]",0.0
3097,"(647, 303, 916, 338)",0.7414006,"[21, 119, 166, 227]",0.0
3097,"(838, 131, 992, 212)",0.6886596,"[293, 150, 658, 236]",0.0
3097,"(838, 131, 992, 212)",0.6886596,"[839, 127, 986, 215]",0.8818040435458787
3097,"(838, 131, 992, 212)",0.6886596,"[21, 119, 166, 227]",0.0
3097,"(362, 305, 641, 342)",0.67353296,"[293, 150, 658, 236]",0.0
3097,"(362, 305, 641, 342)",0.67353296,"[839, 127, 986, 215]",0.0
3097,"(362, 305, 641, 342)",0.67353296,"[21, 119, 166, 227]",0.0
3097,"(649, 211, 995, 239)",0.48141515,"[293, 150, 658, 236]",0.00550755146500869
3097,"(649, 211, 995, 239)",0.48141515,"[839, 127, 986, 215]",0.026683608640406607
3097,"(649, 211, 995, 239)",0.48141515,"[21, 119, 166, 227]",0.0
3097,"(0, 316, 97, 347)",0.47795236,"[293, 150, 658, 236]",0.0
3097,"(0, 316, 97, 347)",0.47795236,"[839, 127, 986, 215]",0.0
3097,"(0, 316, 97, 347)",0.47795236,"[21, 119, 166, 227]",0.0
3097,"(27, 118, 162, 226)",0.42891446,"[293, 150, 658, 236]",0.0
3097,"(27, 118, 162, 226)",0.42891446,"[839, 127, 986, 215]",0.0
3097,"(27, 118, 162, 226)",0.42891446,"[21, 119, 166, 227]",0.9145299145299145
3108,"(85, 83, 417, 145)",0.8726503,"[85, 79, 417, 151]",0.8611111111111112
3108,"(85, 83, 417, 145)",0.8726503,"[419, 81, 554, 141]",0.0
3108,"(85, 83, 417, 145)",0.8726503,"[712, 312, 911, 370]",0.0
3108,"(193, 277, 384, 341)",0.85738444,"[85, 79, 417, 151]",0.0
3108,"(193, 277, 384, 341)",0.85738444,"[419, 81, 554, 141]",0.0
3108,"(193, 277, 384, 341)",0.85738444,"[712, 312, 911, 370]",0.0
3108,"(642, 253, 864, 299)",0.808713,"[85, 79, 417, 151]",0.0
3108,"(642, 253, 864, 299)",0.808713,"[419, 81, 554, 141]",0.0
3108,"(642, 253, 864, 299)",0.808713,"[712, 312, 911, 370]",0.0
3108,"(426, 76, 557, 157)",0.70807296,"[85, 79, 417, 151]",0.0
3108,"(426, 76, 557, 157)",0.70807296,"[419, 81, 554, 141]",0.6962197443568127
3108,"(426, 76, 557, 157)",0.70807296,"[712, 312, 911, 370]",0.0
3108,"(710, 311, 907, 365)",0.7043594,"[85, 79, 417, 151]",0.0
3108,"(710, 311, 907, 365)",0.7043594,"[419, 81, 554, 141]",0.0
3108,"(710, 311, 907, 365)",0.7043594,"[712, 312, 911, 370]",0.8725200506542845
3108,"(0, 290, 194, 341)",0.6815215,"[85, 79, 417, 151]",0.0
3108,"(0, 290, 194, 341)",0.6815215,"[419, 81, 554, 141]",0.0
3108,"(0, 290, 194, 341)",0.6815215,"[712, 312, 911, 370]",0.0
3108,"(387, 232, 638, 278)",0.66498744,"[85, 79, 417, 151]",0.0
3108,"(387, 232, 638, 278)",0.66498744,"[419, 81, 554, 141]",0.0
3108,"(387, 232, 638, 278)",0.66498744,"[712, 312, 911, 370]",0.0
3108,"(224, 200, 290, 241)",0.4634291,"[85, 79, 417, 151]",0.0
3108,"(224, 200, 290, 241)",0.4634291,"[419, 81, 554, 141]",0.0
3108,"(224, 200, 290, 241)",0.4634291,"[712, 312, 911, 370]",0.0
3108,"(226, 11, 311, 70)",0.46174672,"[85, 79, 417, 151]",0.0
3108,"(226, 11, 311, 70)",0.46174672,"[419, 81, 554, 141]",0.0
3108,"(226, 11, 311, 70)",0.46174672,"[712, 312, 911, 370]",0.0
3108,"(0, 254, 195, 294)",0.44663987,"[85, 79, 417, 151]",0.0
3108,"(0, 254, 195, 294)",0.44663987,"[419, 81, 554, 141]",0.0
3108,"(0, 254, 195, 294)",0.44663987,"[712, 312, 911, 370]",0.0
3115,"(376, 106, 761, 283)",0.7677721,"[220, 94, 784, 278]",0.6264841392229024
3118,"(485, 35, 785, 220)",0.8083537,"[478, 204, 731, 347]",0.04485827929293505
3118,"(485, 35, 785, 220)",0.8083537,"[499, 21, 788, 231]",0.8361251580278128
3118,"(466, 203, 729, 337)",0.4572113,"[478, 204, 731, 347]",0.8776223776223776
3118,"(466, 203, 729, 337)",0.4572113,"[499, 21, 788, 231]",0.07196173959683547
3118,"(25, 49, 398, 164)",0.43695822,"[478, 204, 731, 347]",0.0
3118,"(25, 49, 398, 164)",0.43695822,"[499, 21, 788, 231]",0.0
325,"(194, 105, 585, 190)",0.6898819,"[771, 256, 904, 285]",0.0
325,"(194, 105, 585, 190)",0.6898819,"[196, 99, 581, 193]",0.8916893732970027
325,"(194, 105, 585, 190)",0.6898819,"[185, 276, 591, 304]",0.0
325,"(767, 253, 909, 281)",0.43847147,"[771, 256, 904, 285]",0.7375776397515528
325,"(767, 253, 909, 281)",0.43847147,"[196, 99, 581, 193]",0.0
325,"(767, 253, 909, 281)",0.43847147,"[185, 276, 591, 304]",0.0
325,"(0, 252, 110, 285)",0.40171233,"[771, 256, 904, 285]",0.0
325,"(0, 252, 110, 285)",0.40171233,"[196, 99, 581, 193]",0.0
325,"(0, 252, 110, 285)",0.40171233,"[185, 276, 591, 304]",0.0
328,"(280, 76, 424, 156)",0.7729829,"[170, 236, 897, 287]",0.0
328,"(280, 76, 424, 156)",0.7729829,"[1, 235, 176, 278]",0.0
328,"(280, 76, 424, 156)",0.7729829,"[279, 76, 429, 218]",0.5408450704225352
328,"(0, 235, 173, 277)",0.69204366,"[170, 236, 897, 287]",0.002781546811397558
328,"(0, 235, 173, 277)",0.69204366,"[1, 235, 176, 278]",0.9546716003700277
328,"(0, 235, 173, 277)",0.69204366,"[279, 76, 429, 218]",0.0
328,"(910, 257, 999, 291)",0.55602837,"[170, 236, 897, 287]",0.0
328,"(910, 257, 999, 291)",0.55602837,"[1, 235, 176, 278]",0.0
328,"(910, 257, 999, 291)",0.55602837,"[279, 76, 429, 218]",0.0
33,"(446, 232, 650, 321)",0.8325246,"[436, 233, 646, 316]",0.8743284525439797
33,"(0, 284, 220, 402)",0.78794223,"[436, 233, 646, 316]",0.0
33,"(923, 200, 999, 309)",0.47790897,"[436, 233, 646, 316]",0.0
342,"(458, 70, 848, 239)",0.6680332,"[17, 80, 872, 262]",0.38875305623471884
342,"(15, 117, 388, 252)",0.63249445,"[17, 80, 872, 262]",0.32130484988452657
351,"(442, 129, 829, 180)",0.7798038,"[216, 135, 830, 176]",0.546309048340449
351,"(442, 129, 829, 180)",0.7798038,"[240, 203, 806, 238]",0.0
351,"(226, 131, 605, 183)",0.41649044,"[216, 135, 830, 176]",0.5295641209146985
351,"(226, 131, 605, 183)",0.41649044,"[240, 203, 806, 238]",0.0
352,"(441, 194, 832, 272)",0.7574565,"[60, 202, 834, 277]",0.44738304619307595
352,"(833, 223, 999, 276)",0.6495992,"[60, 202, 834, 277]",0.0007934725653117749
354,"(407, 275, 582, 329)",0.8667471,"[229, 254, 404, 319]",0.0
354,"(407, 275, 582, 329)",0.8667471,"[396, 271, 589, 332]",0.8026841077040686
354,"(227, 260, 407, 326)",0.86199147,"[229, 254, 404, 319]",0.7985305491105955
354,"(227, 260, 407, 326)",0.86199147,"[396, 271, 589, 332]",0.026249566122874
354,"(846, 284, 948, 328)",0.54717463,"[229, 254, 404, 319]",0.0
354,"(846, 284, 948, 328)",0.54717463,"[396, 271, 589, 332]",0.0
359,"(174, 62, 555, 233)",0.8717728,"[2, 226, 268, 300]",0.007816862088218872
359,"(174, 62, 555, 233)",0.8717728,"[567, 75, 905, 246]",0.0
359,"(174, 62, 555, 233)",0.8717728,"[175, 45, 557, 241]",0.8659035486321176
359,"(567, 84, 893, 244)",0.82091725,"[2, 226, 268, 300]",0.0
359,"(567, 84, 893, 244)",0.82091725,"[567, 75, 905, 246]",0.9024533720889997
359,"(567, 84, 893, 244)",0.82091725,"[175, 45, 557, 241]",0.0
372,"(180, 220, 411, 306)",0.88193625,"[406, 310, 570, 351]",0.0
372,"(180, 220, 411, 306)",0.88193625,"[176, 214, 414, 307]",0.8975332068311196
372,"(180, 220, 411, 306)",0.88193625,"[197, 315, 411, 353]",0.0
372,"(196, 317, 410, 350)",0.65834713,"[406, 310, 570, 351]",0.009667496704262488
372,"(196, 317, 410, 350)",0.65834713,"[176, 214, 414, 307]",0.0
372,"(196, 317, 410, 350)",0.65834713,"[197, 315, 411, 353]",0.8608695652173913
372,"(0, 233, 79, 287)",0.5228698,"[406, 310, 570, 351]",0.0
372,"(0, 233, 79, 287)",0.5228698,"[176, 214, 414, 307]",0.0
372,"(0, 233, 79, 287)",0.5228698,"[197, 315, 411, 353]",0.0
389,"(219, 232, 601, 357)",0.8316774,"[51, 233, 610, 356]",0.6758533392787791
389,"(62, 241, 444, 355)",0.62878335,"[51, 233, 610, 356]",0.6333609668833718
389,"(934, 543, 999, 600)",0.56976885,"[51, 233, 610, 356]",0.0
4,"(353, 321, 689, 418)",0.89281744,"[444, 424, 712, 521]",0.0
4,"(353, 321, 689, 418)",0.89281744,"[176, 415, 274, 510]",0.0
4,"(353, 321, 689, 418)",0.89281744,"[353, 323, 696, 423]",0.9127301841473179
4,"(353, 321, 689, 418)",0.89281744,"[276, 425, 439, 515]",0.0
4,"(278, 432, 439, 511)",0.8137944,"[444, 424, 712, 521]",0.0
4,"(278, 432, 439, 511)",0.8137944,"[176, 415, 274, 510]",0.0
4,"(278, 432, 439, 511)",0.8137944,"[353, 323, 696, 423]",0.0
4,"(278, 432, 439, 511)",0.8137944,"[276, 425, 439, 515]",0.8670074982958419
4,"(0, 416, 184, 504)",0.79203326,"[444, 424, 712, 521]",0.0
4,"(0, 416, 184, 504)",0.79203326,"[176, 415, 274, 510]",0.028389386240825872
4,"(0, 416, 184, 504)",0.79203326,"[353, 323, 696, 423]",0.0
4,"(0, 416, 184, 504)",0.79203326,"[276, 425, 439, 515]",0.0
4,"(722, 421, 999, 530)",0.77138996,"[444, 424, 712, 521]",0.0
4,"(722, 421, 999, 530)",0.77138996,"[176, 415, 274, 510]",0.0
4,"(722, 421, 999, 530)",0.77138996,"[353, 323, 696, 423]",0.0
4,"(722, 421, 999, 530)",0.77138996,"[276, 425, 439, 515]",0.0
4,"(246, 14, 639, 115)",0.5732662,"[444, 424, 712, 521]",0.0
4,"(246, 14, 639, 115)",0.5732662,"[176, 415, 274, 510]",0.0
4,"(246, 14, 639, 115)",0.5732662,"[353, 323, 696, 423]",0.0
4,"(246, 14, 639, 115)",0.5732662,"[276, 425, 439, 515]",0.0
44,"(298, 178, 668, 284)",0.7686174,"[291, 177, 689, 279]",0.8804127597417896
44,"(739, 308, 999, 342)",0.61487174,"[291, 177, 689, 279]",0.0
441,"(412, 177, 597, 247)",0.7127598,"[176, 237, 372, 307]",0.0
441,"(384, 335, 535, 370)",0.6657324,"[176, 237, 372, 307]",0.0
441,"(176, 235, 372, 299)",0.64707243,"[176, 237, 372, 307]",0.8611111111111112
441,"(796, 232, 1000, 351)",0.49870944,"[176, 237, 372, 307]",0.0
4416,"(198, 148, 506, 223)",0.8998787,"[200, 150, 506, 224]",0.9543706741861061
4416,"(198, 148, 506, 223)",0.8998787,"[616, 147, 932, 218]",0.0
4416,"(613, 142, 936, 223)",0.83135724,"[200, 150, 506, 224]",0.0
4416,"(613, 142, 936, 223)",0.83135724,"[616, 147, 932, 218]",0.8575469174024386
4430,"(590, 190, 974, 307)",0.8862178,"[70, 156, 592, 294]",0.0017814930281955532
4430,"(590, 190, 974, 307)",0.8862178,"[588, 192, 975, 305]",0.9585790973556896
4430,"(189, 152, 582, 301)",0.7928635,"[70, 156, 592, 294]",0.7102502651946725
4430,"(189, 152, 582, 301)",0.7928635,"[588, 192, 975, 305]",0.0
4431,"(135, 246, 472, 337)",0.8541398,"[135, 245, 472, 341]",0.9479166666666666
4431,"(135, 246, 472, 337)",0.8541398,"[477, 246, 731, 346]",0.0
4431,"(135, 246, 472, 337)",0.8541398,"[706, 233, 984, 316]",0.0
4431,"(477, 244, 732, 351)",0.8511125,"[135, 245, 472, 341]",0.0
4431,"(477, 244, 732, 351)",0.8511125,"[477, 246, 731, 346]",0.9309144218435037
4431,"(477, 244, 732, 351)",0.8511125,"[706, 233, 984, 316]",0.038608286757275144
4431,"(761, 232, 987, 320)",0.850589,"[135, 245, 472, 341]",0.0
4431,"(761, 232, 987, 320)",0.850589,"[477, 246, 731, 346]",0.0
4431,"(761, 232, 987, 320)",0.850589,"[706, 233, 984, 316]",0.7569214411319675
4436,"(622, 125, 900, 227)",0.84485316,"[619, 125, 899, 230]",0.9576977832011389
4436,"(622, 125, 900, 227)",0.84485316,"[412, 156, 617, 230]",0.0
4436,"(622, 125, 900, 227)",0.84485316,"[29, 157, 329, 230]",0.0
4436,"(413, 157, 619, 232)",0.8354368,"[619, 125, 899, 230]",0.0
4436,"(413, 157, 619, 232)",0.8354368,"[412, 156, 617, 230]",0.9468463886063072
4436,"(413, 157, 619, 232)",0.8354368,"[29, 157, 329, 230]",0.0
4436,"(4, 160, 327, 235)",0.7058928,"[619, 125, 899, 230]",0.0
4436,"(4, 160, 327, 235)",0.7058928,"[412, 156, 617, 230]",0.0
4436,"(4, 160, 327, 235)",0.7058928,"[29, 157, 329, 230]",0.825648129823867
